response id,concerns,concerns category,anything else,anything else category
AC03,,NC,,NC
444,none,NC,na,NC
56NC,NA.,NC,none,NC
101,NA.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
47AC,,NC,,NC
231,,NC,,NC
NC59,,NC,,NC
324,,NC,,NC
187,"I concerned about getting a B like last semester. Although I feel more confident in this course's material for reasons previously stated, I need to make sure I stay on task and adequately review material.",AC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,AC
AC87,N.A.,NC,,NC
3NC9,I don't remember a lot of stuff from calc BC.,NC,,NC
349,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,na,NC
301,,NC,,NC
350,I am concerned about taking another calculus class because I have forgotten just about all of the calculus I took previously.,AC,,NC
511,,NC,,NC
319,,NC,,NC
511,"I am most concerned about getting behind like last semester and doing things the day they are due, so I am going to try and stay better on track this semester. I am also concerned about retaining all of the information for subsequent courses.",NC,,NC
458,none,NC,,NC
6NC7,I don't remember a lot of stuff from calc BC.,NC,na,NC
7NCAC,,NC,,NC
NC59,I don't remember a lot of stuff from calc BC.,AC,There is nothing so far.,NC
AC36,Nothing much really,NC,,NC
NC69,,NC,,NC
282,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,,NC
309,Being able to balance the college workload with my other high school senior responsibilities.,NC,,NC
314,,NC,,NC
365,,AC,,NC
191,,NC,,NC
157,,AC,,NC
39,,NC,,NC
39,"One thing that was concerning for me last semester was my mastery on certain topics. There were some topics in linear algebra that I couldn't fully explore due to other work and activities. For MV Calc, I hope to fix this issue by writing notes and practice problems down so that I could review it again in depth later.",AC,,NC
486,,NC,,NC
283,"The difficulty. ""Multivariable calculus"" sounds like a very advanced class.",AC,,NC
564,NA.,NC,"NA. I'll ask a lot of questions, I guess.",NC
373,The thing that concerns me the most is having a smaller diversity of practice problems. I don't want to use the exam prep sheets before I begin studying for the exam but I would also like practice problems besides what is on MML. The extra credit webwork will hopefully cover this but it doesn't become available until the 22nd.,AC,,NC
229,"Ultimately, my biggest concern is grading. Dr. Mayer mentioned in the welcome video that this course would be moving at a faster pace than the last semester of Distance Math (Linear Algebra NC554) and I was only able to make an average B in that course. I do not think I am at risk of making a lower grade in this course, but it would be good to bring my grade up to an A (especially given my plans to secure the Hope Scholarship and gain a secure understanding of this material for further courses that require it.)",PC,I would like to know about the connection between this class to my last calculus class and what are the most important topics to review that we will build off of the most.,NC
588,none,NC,,NC
NC59,I don't remember a lot of stuff from calc BC.,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
79,,NC,,NC
574,No fundamental practice after watching videos,NC,,NC
513,N.A.,AC,none.,NC
518,N.A.,NC,,NC
594,"I am most concerned about getting behind on my work and getting stressed out, however that did not happen last semester so hopefully it doesn't this semester either. ",AC,,NC
301,none,NC,na,NC
240,No fundamental practice after watching videos,NC,"NA. I'll ask a lot of questions, I guess.",NC
578,That it counts towards my college gpa.,AC,,NC
448,"I am concerned because I've heard that this is the hardest of all 4 distance math classes, so I'm scared that I won't understand something and won't do too well given that all exams combined are 60% of our grade.",AC,,NC
546,N.A.,NC,,NC
ACAC0,No fundamental practice after watching videos,NC,NA. ,NC
520,,NC,,NC
41,,NC,,NC
394,I think it's just the leap from weekly homeworks to mass studying a few days before exams.,AC,na,NC
AC36,Nothing much really,NC,,NC
288,,NC,na,NC
74,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
586,Being on schedule and reviewing before a test in time,NC,,NC
450,I am concerned that I will fall behind and in turn not learn some of the material well enough to perform well on the exams.,AC,,NC
NC30,I don't have any worries.,NC,No individual needs.,NC
298,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",AC,,NC
387,"The most concern is not fully understanding the content even with the help given, and struggling due to the format and wording of some questions. ",AC,The course so far is navigable and allows me time to work on the assignment.,NC
677,,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
161,"As the last time I had practiced calculus was 8+ months ago, I am a bit worried about my ability to remember the application of certain skills. ",AC,,NC
83,,NC,,NC
491,none,NC,,NC
474,,NC,,NC
520,none,NC,,NC
406,N.A.,NC,There is nothing so far.,NC
177,Although I said I enjoy the incorporation of physics it also could be a challenge for me. I'm not the greatest at physics but it is just going to have to be part of the process and I'll take more time to understand how to use it in this class. ,AC,,NC
380,NA. Its too soon for me to form too many opinions.,NC,,NC
695,,NC,,NC
6NC9,,NC,,NC
563,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
688,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",AC,,NC
NC9AC,N.A.,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
203,"Something that concerns me is not being able to learn properly as it is not in person, but I think the studio sessions and recorded lectures will resolve this.",AC,,NC
361,"At this point, I'm not worried about the difficulty of the work, I'm worried about the timing of it since my spring semester looks like it will be busier than fall semester.",AC,"Math is somewhat of a struggle for me, but I'll try my best this semester!!",NC
ACAC,Keeping up with weekly work and avoiding procrastination.,NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
406,I hope that there will be nothing but I am a little worried that the final exam will be during AP exam season.¬†,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
398,No fundamental practice after watching videos,NC,No individual needs. Very excited to learn the topics in Multivariable Calculus. ,NC
48AC,,NC,,NC
6AC6,,NC,,NC
596,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,none.,NC
6ACAC,,NC,,NC
288,,NC,"N/A, so far, the course feels alright but I will only really know about my impressions on its technical difficulty as we get farther in.",NC
289,none,NC,N/a.,NC
3NC9,My biggest concern is my ability to learn the material and pace myself. This semester will be more hectic than last semester making it more difficult to dedicate time to learning the material. ,AC,,NC
474,none,NC,,NC
NC78,,NC,,NC
361,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",PC,none,NC
371,N.A.,NC,,NC
323,"NA, I feel ready for this semester after learning from last semester.",NC,,NC
317,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
39,,NC,,NC
NC98,I do not have any real concerns.,PC,"My impression of the course so far is pretty good. I've heard that it is less theoretical and thus less complicated than the linear algebra course. I am looking forward to solving more porblems instead of memorizing rules and definitions. I am a little overwhlemed by the amount of content we will cover but I believe that as we go through it, I'll be alright with the piece by piece.  ",AC
5NC8,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
319,Nothing much really,NC,,NC
AC96,,NC,,NC
364,My only concern is my time management with the course and how to keep up with the class pace without haven fallen behind with the videos and assignments.,AC,,NC
301,"I'm afraid I won't be able to retain the information I learn well enough to be able to teach it to someone else. Teaching it to someone else helps me understand better, so I'm afraid that I won't be able to understand to that level.",AC,na,NC
398,none,NC,na,NC
26,,NC,,NC
191,,NC,,NC
519,none,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
162,,NC,,NC
506,,NC,,NC
489,none,NC,I wish we could have a link that combines all the lesson slides for one unit.,NC
660,,NC,No individual needs.,NC
5AC0,,NC,,NC
197,"Ensuring that I study ""enough"" before the first exam is my main concern, as I am still learning how much time I need to spend reviewing for collegiate level courses such as this one.",NC,There is nothing so far.,NC
572,I will not be able to take Exam 3 due to spring break.,AC,,NC
3ACNC,I'm a little worried about multivariable calculus in general and understanding the concepts. It also seems as if there will be a lot more formulas in this class as compared to linear algebra so I'll really have to work on memorizing all of them.,PC,,NC
660,,NC,,NC
181,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,na,NC
NC59,,NC,,NC
490,none,NC,No individual needs. Very excited to learn the topics in Multivariable Calculus. ,NC
398,,NC,,NC
553,N.A.,NC,,NC
AC6,,NC,,NC
380,No fundamental practice after watching videos,NC,,NC
412,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
323,NA. Its too soon for me to form too many opinions.,NC,,NC
469,,NC,,NC
552,,NC,,NC
511,,NC,,NC
398,No fundamental practice after watching videos,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
490,none,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
34,,NC,,NC
AC43,"I'm concerned about the content getting more difficult with each week, meaning it will take me longer to digest. This may cause me to get behind after several weeks.",PC,,NC
NC78,,NC,,NC
131,What concerns me the most about taking this course is the proximity of the exams in terms of time.,AC,na,NC
688,,NC,,NC
309,My ability to stay focused and perform in an online setting.,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
30,"My nerves and staying on task. I feel like I understand the material but I let my nerves get the best of me which impacts how I do on my exams. Furthermore, sometimes my weeks are really busy and I don't get time to work on the assignments and have to rush them. I want to space out my time better.¬†",PC,na,NC
4NC3,,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
212,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
369,"Not getting ahead on work concerns me, since I'm taking a research class and I don't want the work to accumulate. ",AC,,NC
70NC,I just hope I can get a better grasp of concepts than I had last semester so that my grade can better reflect my capabilities.,PC,"I would like some linked resources/videos or anything that takes me logically through a proof of many of the identities and formulas mentioned in the class. I was looking at the cross product formulas for example, and I have no clue how many of them came to exist, which makes it very hard for me to understand them.¬†",PC
NC6NC,I am most concerned about the exam questions matching the lesson coverage.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
AC60,"NC. Pacing myself with weekly videos

¬†",PC,,NC
77,I have the most trouble on True/False and Possible/Impossible type questions.,NC,,NC
AC63,,NC,,NC
706,N.A.,AC,There is nothing so far.,NC
47AC,,TC,,NC
494,,NC,None for now. ,NC
212,,PC,,NC
688,I don't have any worries.,NC,"I really enjoyed last year, and I am excited to learn about muti calculus. I hope to have an amazing second semester.¬†",AC
197,NA.,TC,NA ,NC
439,I am concerned about the in-person exams and whether I will be prepared for them with plenty of practices. ,AC,na,NC
457,That it counts towards my college gpa.,AC,N/a.,PC
242,"I am most concerned about being able to learn online, because I struggled last semester and had to do a lot of group studying to understand some parts.",AC,na,NC
458,,NC,,NC
75,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
149,"Last year, I personally struggled with taking exams. I want to do better so that the grades I get can reflect the knowledge I have learned. I employ better study habits so I do not have to worry while taking exams.",PC,,NC
74,"Something that concerns me is not being able to learn properly as it is not in person, but I think the studio sessions and recorded lectures will resolve this.",AC,,NC
51,none,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
AC4,What concerns me the most is staying focused throughout the whole semester to understand the material as my other classes get difficult as well.,NC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
593,,NC,,NC
544,Nothing much really,NC,,NC
ACNC6,¬†NA,AC,na,PC
41,I don't remember a lot of stuff from calc BC.,AC,,NC
302,,NC,,NC
65AC,I'm playing on the soccer team this year so managing my time will be more important and may be a challenge for me.,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
51,none,NC,na,NC
AC78,,NC,There is nothing so far.,NC
551,"I am most concerned about getting behind on my work and getting stressed out, however that did not happen last semester so hopefully it doesn't this semester either. ",AC,,NC
683,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,,NC
593,,NC,,NC
277,"Nothing concerns me much at the moment, but one of the exams is during spring break, which confuses me.",AC,none,NC
458,,NC,,NC
6ACAC,"While I do not have major concerns, there are more exams in this course than linear algebra so I am a little worried about that.",PC,na,NC
199,The thing that concerns me the most is having a smaller diversity of practice problems. I don't want to use the exam prep sheets before I begin studying for the exam but I would also like practice problems besides what is on MML. The extra credit webwork will hopefully cover this but it doesn't become available until the 22nd.,AC,none.,NC
706,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,There is nothing so far.,NC
ACACNC,NA. Its too soon for me to form too many opinions.,NC,none,NC
NCAC6,"The only thing I am worried about with this class is the workload. I am a participant in my high school's theatre program, so a lot of my time will be spent rehearsing for our production in May. I plan to combat the stress of a heavy workload by staying ahead and attending office hours when I am struggling, so I can get clarity before it is too late.",NC,The course seems pretty good so far and seems like there will be many real life applications which I am excited for.,AC
AC35,No fundamental practice after watching videos,TC,,NC
335,,NC,,NC
587,NA.,NC,,NC
NC97,,NC,,NC
660,NA so far,NC,"NA. I'll ask a lot of questions, I guess.",NC
191,"While I do not have major concerns, there are more exams in this course than linear algebra so I am a little worried about that.",AC,,NC
688,,NC,,NC
268,none,NC,,NC
AC49,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,"I play varsity baseball and will be at the field after school from 3:30 to around 8 pm everyday, therefore I will make sure I stay on top scheduling so I don't miss anything.",TC
537,,NC,,NC
574,None as of now.,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
NC59,Not falling behind and doing well on the exams.,PC,none.,AC
523,,NC,none.,NC
584,,NC,,NC
NC74,"I am worried about the in person exams the most. In linear algebra I struggled to prepare well enough to see results despite studying, so I am worried that I will have the same struggles in this class. ",AC,,NC
507,"I got a B last semester and I heard this class can be harder, so I’m worried about that.",AC,,NC
584,,NC,,NC
27,"While I completed AP Calculus AB/BC last year, I am afraid I may have forgot the material, so I need refreshing for multi-variable Calculus.",NC,None for now. ,TC
489,,NC,,NC
5AC0,,NC,,NC
173,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,na,NC
584,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,,NC
51,none,NC,none,NC
474,,NC,,NC
AC96,,NC,,NC
AC6,Nothing much really,NC,None for now. ,NC
84,I am most concerned about the exam questions matching the lesson coverage.,NC,na,NC
706,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,,NC
227,NA so far,NC,,NC
679,,NC,,NC
199,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,There is nothing so far.,NC
521,,NC,,NC
34AC,I am most concerned about the exam questions matching the lesson coverage.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
131,I am most concerned about the exam questions matching the lesson coverage.,AC,na,NC
344,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
30NC,"I am most concerned about getting behind like last semester and doing things the day they are due, so I am going to try and stay better on track this semester. I am also concerned about retaining all of the information for subsequent courses.",TC,I've learned a lot from the first segment of distance math in terms of what to expect with assignments and pacing so I'm not as worried about that this time around. One thing that I will be experiencing this semester is going to India for two weeks for a family event which may interfere with the course. ,NC
677,"My nerves and staying on task. I feel like I understand the material but I let my nerves get the best of me which impacts how I do on my exams. Furthermore, sometimes my weeks are really busy and I don't get time to work on the assignments and have to rush them. I want to space out my time better.¬†",PC,not really,AC
447,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,none,NC
AC36,"I wasn't the best at Calc BC, and continuing calculus is a bit nervous for me, but I'm pretty confident with vectors and their related topics so I'm not too worried.",AC,,NC
76,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,na,NC
332,none,NC,,NC
AC5,N.A.,NC,,NC
AC36,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,,NC
464,none,NC,na,NC
356,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,There is nothing so far.,NC
131,Keeping up with weekly work and avoiding procrastination.,NC,,NC
332,No fundamental practice after watching videos,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
4NC3,"I worry about my ability to time manage this course well. Last semester, it was difficult for me to keep on track with the weekly content. I plan on managing my time better this semester and trying to keep on track. I do not want to get overwhelmed like last semester. I also worry about how the new grade weights for our assignments will affect us as there is another exam than last semester. I hope I can perform well for this last semester.",PC,"I am a little worried about the visual/practical applications of math and vectors, which have never been my strong suit. But I am confident that with enough work, I will be fine",PC
518,,NC,None for now. ,NC
AC07,I am concerned about my pace. I hope to be a week ahead by spring break.,PC,,AC
34,,NC,,NC
159,,NC,There is nothing so far.,NC
322,No fundamental practice after watching videos,NC,"Regarding my individual needs, I have an unstable home environment. I've gone through the process of talking to the Dean of Students.",NC
AC96,,NC,,NC
75,N.A.,NC,none.,NC
NC59,,AC,,NC
48AC,,NC,,NC
301,none,NC,none,NC
584,,NC,,NC
3ACNC,,NC,,NC
131,One of the in person exams is on my school's spring break but other than that none as of right now!,NC,,NC
288,,NC,,NC
558,absolutely the exams and tests; I do poorly under pressure,TC,,NC
525,My one concern is this course conflicting with CS NC33NC as both classes are difficult and time-consuming and have their exams on the same days.,PC,nothing,PC
70NC,What concerns me the most is staying focused throughout the whole semester to understand the material as my other classes get difficult as well.,NC,,NC
NC9AC,I don't remember a lot of stuff from calc BC.,NC,"So far, I really liked linear algebra! The syllabi in both courses seem extremely helpful!",AC
NC9AC,,AC,There is nothing so far.,NC
417,none,NC,na,NC
AC89,,NC,,NC
83,,NC,,NC
588,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
NC80,,NC,There is nothing so far.,NC
587,,NC,,NC
666,,NC,,NC
156,I am most concerned about the exam questions matching the lesson coverage.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
541,,NC,There is nothing,AC
432,,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
427,"My only concern is that so far the video lessons are not as clear as they were in the linear algebra course. This could just be me, though as they are still very comprehensive.",AC,,NC
430,"I'm just worried about learning everything well enough to apply it in later courses, but hopefully if I watch lectures and studios and do practice problems I won't have an issue with that.",NC,none,NC
586,I am worried about the exams being worth 60% of the grade this time and I want to make sure I spend an even longer time studying for the exams. I am concerned about making sure I fully learn all the content this semester because I feel like semester it was easy to get by without fully learning the content until the exams. ,AC,,NC
414,That I won't do well because of all my other classes. I'm scared I won' succeed and miss a duedate.,AC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
AC34,,NC,,NC
6ACAC,,NC,na,NC
NC96,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
660,"My concerns include the heavy weight of the exams; however, with disciplined preparation, I believe it is possible to achieve success in this course!",NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
364,,AC,,NC
8AC,I'm a little nervous because I'm not sure if I remember everything from my Calculus BC class from last year. So I might need to do some individual review to make sure I am ready for the new content that builds off of what I learned last year.,PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
AC36,,NC,,NC
173,I don't remember a lot of stuff from calc BC.,AC,,NC
474,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
6AC6,,NC,,NC
5AC6,,NC,No individual needs.,PC
NCNCAC,,NC,none.,NC
75,N.A.,NC,There is nothing so far.,NC
NC59,I don't remember a lot of stuff from calc BC.,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
312,NA. Its too soon for me to form too many opinions.,NC,none,NC
5AC0,,NC,,NC
NC9AC,,NC,,NC
242,Grades,AC,The course so far is navigable and allows me time to work on the assignment.,NC
521,No fundamental practice after watching videos,NC,,NC
584,,NC,"I must admit, linear algebra has been quite a journey for me. The abstract concepts and the depth of the material made it challenging, but I embraced the struggle and managed to grasp most of it. Now, as we delve into multivariable calculus, I can't help but feel a bit anxious. However, I hope to learn the most out of your teachings and look forward to the class.",NC
84,I am most concerned about not understanding the course and not doing well on exams.,AC,,NC
AC55,,NC,,NC
243,,NC,There is nothing so far.,NC
NC69,,NC,,NC
486,,NC,,NC
490,NA so far,NC,none,NC
4AC6,,NC,,NC
173,I don't remember a lot of stuff from calc BC.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
234,I will not be able to take Exam 3 due to spring break.,AC,na,NC
272,,AC,There is nothing so far.,NC
592,,NC,There is nothing so far.,NC
312,none,NC,na,NC
NC50,N.A.,NC,,NC
191,,NC,,NC
450,,NC,,NC
314,none,NC,,NC
178,NA so far,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
AC83,,NC,,NC
693,"I worry about my ability to time manage this course well. Last semester, it was difficult for me to keep on track with the weekly content. I plan on managing my time better this semester and trying to keep on track. I do not want to get overwhelmed like last semester. I also worry about how the new grade weights for our assignments will affect us as there is another exam than last semester. I hope I can perform well for this last semester.",PC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
552,none,NC,The first B of my high school career was in Math 1554 so I hope that motivates me to push harder for an A this semester. ,NC
AC73,,NC,,NC
242,NA. Its too soon for me to form too many opinions.,NC,none,NC
6NC8,,NC,,NC
458,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
6NC9,,NC,,NC
406,N.A.,NC,There is nothing so far.,NC
6NC7,"I am concerned about understanding and retaining info. I'm worried I'll forget some of the finer points in linear algebra like I have with BC calc (I couldn't tell you much about Taylor series). I am curious if we just need the basic concepts or if we need all the info for later courses. I know that AP Physics C E and M tends to review any harder concepts of calculus before moving ahead, but I wouldn't be surprised if, at a college level, smaller and harder concepts from calculus were brought up as prior knowledge and expected to be known to all students without in-class review.",AC,na,NC
490,none,NC,,NC
5AC9,Having to self-pace the work,PC,,NC
288,,NC,,NC
5NC6,,NC,,NC
349,No fundamental practice after watching videos,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
AC96,,NC,,NC
371,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",NC,,NC
404,"I am concerned about the lack of quizzes. With linear algebra, I thought that the quizzes helped to reinforce understanding and acted as review material down the line",TC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
435,"The only thing that worries me is that since this is mostly an online class, I might not get as much practice as I should in-person nsetting. Math requires a lot of practice; hence it is important that i get in sufficient practice before any of the assessments.",AC,,NC
528,,NC,,NC
34,There are no quizzes every week. I like to use the quizzes for practice and as a checkpoint but now it'll be that much harder to study for the exams. ,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
408,"I concerned about getting a B like last semester. Although I feel more confident in this course's material for reasons previously stated, I need to make sure I stay on task and adequately review material.",AC,,NC
55,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
NC5NC,,AC,,NC
AC96,,NC,,NC
589,I don't have any worries.,NC,none.,NC
3NC,absolutely the exams and tests; I do poorly under pressure,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
491,N.A.,NC,none!,PC
301,,NC,,NC
634,,PC,,NC
177,I am most concerned about not understanding the course and not doing well on exams.,AC,,NC
521,,NC,,NC
353,NA. Its too soon for me to form too many opinions.,NC,The course so far is navigable and allows me time to work on the assignment.,NC
458,none,NC,,NC
272,I worry about falling behind in content. ,AC,none.,NC
83,,NC,,NC
AC4,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
NC79,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",PC,na,NC
506,"I wonder when the difficulty jump will be, because I am aware that it seems to start simple but will get much harder.",NC,,NC
498,none,NC,na,NC
418,"I'm concerned about the content getting more difficult with each week, meaning it will take me longer to digest. This may cause me to get behind after several weeks.",PC,,NC
695,One of the in person exams is on my school's spring break but other than that none as of right now!,AC,na,NC
398,,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
93,none,NC,The sample exams and quizzes during linear algebra helped out a lot if we could have those for multivariable calc that would be fantastic.,NC
584,,NC,,NC
47NC,"NA, I feel ready for this semester after learning from last semester.",PC,There is nothing so far.,NC
47AC,,AC,,NC
706,,NC,,NC
AC96,,NC,,NC
490,,NC,na,NC
142,"I got a B last semester, so my main concern is fixing my strategies to perform well this semester.¬†",NC,"N/A, hopefully maybe as I get through the course lectures will be by Dr. Mayer instead.",PC
51,,NC,"The course seems pretty hard and involved, and I'm worried I won't have enough practice, which I benefit from immensely, for assessments. Practice is often the way where I internalize concepts and ideas.",NC
288,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,"If there's any way to shorten the videos doing so would be greatly appreciated, though that's if it doesn't take too much effort/time! Thank you!",NC
49,I don't remember a lot of stuff from calc BC.,AC,,NC
3AC8,I do not have any concerns :),AC,"I believe that this course will be really fun/enjoyable, or at least more so than linear algebra as that was more conceptual and I enjoy being able to visualize the math functions",AC
NC75,Making sure I am adequatley prepared for the exams.,PC,,NC
197,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",OT,none,NC
3NC0,I am most concerned about the exam questions matching the lesson coverage.,AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
311,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
464,No fundamental practice after watching videos,NC,na,NC
AC63,,NC,,NC
418,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",AC,Nothing :),AC
492,none,NC,There is nothing so far.,NC
392,,NC,,NC
26,none,NC,"N/A, so far, the course feels alright but I will only really know about my impressions on its technical difficulty as we get farther in.",NC
474,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
75,,NC,There is nothing so far.,NC
490,NA.,OT,none,NC
191,,NC,na,NC
ACAC9,"I think I am concerned about understanding the content and managing my time. I want to be able to fully understand each of the lessons, but I'm scared that I might not be able to. I'm also worried about finding the time to watch all the lessons and do adequate practice for each of them. ",OT,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
NC96,,NC,,NC
AC5AC,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",AC,,NC
288,,NC,na,NC
588,,NC,,NC
125,,NC,,NC
83,,NC,,NC
552,,AC,,NC
5AC9,,NC,,NC
451,No fundamental practice after watching videos,NC,No individual needs. Very excited to learn the topics in Multivariable Calculus. ,NC
